"","KH","ATTITUDE_ENG.5","INTEREST_ENG.5","CLASSMATERELATION.5","CAMPUS_CONDITION.5","SATISIFACTION_LEARNING_MATH.5","STRATEGY_MATH.5","THR_MATH_NEW.5","PISA_12_ST81_ENG.5","THR_ENG_NEW.5","HOMEWOK_CORR_MATH","STRATEGE_ENG.5","SATISIFACTION_LEARNING_ENG.5","HOMEWOK_CORR_ENG.5","STUDYINTEREST_MATH.5","STEP_CLASSMATERELATION.5","PISA_12_ST81_MATH.5","MATH_ENG_STRESS_5","MANNERS.5","SOCIAL_MORALS.5","HARD_WORK.5","MP_ADD_5","SOLIDARITY_FRIENDSHIP.5","MORAL_DUTY.5","THRIFTY.5","AWARE.5","SENSE_HONOR.5","GRA_GEOMETRY.5","SELF_PROTECTION.5","ENG_LEVEL_5","ENG5","ENG_LEVE5_KNOWLEDGE_T1","ENG_LEVE5_KNOWLEDGE_T2","MATH_LEVE5_KNOWLEDGE_T1","MATH_LEVE5_KNOWLEDGE_T2","MATH5","MATH_LEVE5_THINKING_T2","MATH_LEVE5_THINKING_T1","ATTITUDE_ENG.9","INTEREST_ENG.9","CLASSMATERELATION.9","STUDYINTEREST_MATH.9","CAMPUS_CONDITION.9","STUDYATTITUDE_MATH_9","SATISIFACTION_LEARNING_MATH.9","STRATEGY_MATH.9","DISCLIMA","THR_MATH_NEW.9","PISA_12_ST81_ENG.9","THR_ENG_NEW.9","SATISIFACTION_LEARNING_ENG.9","STRATEGE_ENG.9","HOMEWOK_CORR_ENG.9","STEP_CLASSMATERELATION.9","PISA_12_ST81_MATH.9","MATH_ENG_STRESS_9","MANNERS.9","SOCIAL_MORALS.9","SENSE_HONOR.9","HARD_WORK.9","SOLIDARITY_FRIENDSHIP.9","MORAL_DUTY.9","THRIFTY.9","AWARE.9","MP_ADD_9","GRA_GEOMETRY.9","SELF_PROTECTION.9","ENG_LEVE9_KNOWLEDGE_T1","ENG_LEVE9_KNOWLEDGE_T2","ENG9","ENG_LEVEL_9","MATH9","MATH_LEVE9_THINKING_T1","MATH_LEVE9_THINKING_T2","MATH_LEVE9_KNOWLEDGE_T1","MATH_LEVE9_KNOWLEDGE_T2"
"241",1052060125,361.96,367.33,588.3,423.55,421.03,428.63,428.4,422.83,453,410.06,406.58,297.66,437.47,327.21,4,287.8,496.07,489.27,434.44,603.79,568.52,417.46,591.48,580.19,397.09,634.15,362.56,549.59,2,504.29,539.07,435.14,444.4,503.32,460,443.18,474.46,447.75,375.42,559.16,406.58,405.34,460.4,343.73,433.65,397.71,424.42,418.38,413.04,490.34,470.11,395.52,3,427.65,564.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,536.64,511.16,3,562.26,580.9,377.53,524.46,561.28
"242",1052060126,517.63,342.7,326.66,332.9,287.99,460.49,234.46,NA,NA,243.62,487.66,408.58,437.47,327.21,1,287.8,548.15,451.86,385.97,415.15,535.635,465.42,465.61,486.37,435.51,485.79,455.17,549.59,2,480.97,474.88,489.4,410.33,362.2,496.18,605.09,434.85,544.56,657.93,313.38,475.7,530.27,590.99,343.73,530.55,512.43,555.81,418.38,668.11,732.73,604.65,549.36,1,618.67,538.63,480.1,586.74,647.35,449.35,595.82,520.18,472.91,627.39,494.36,530.49,551.69,662.84,617.9,619.62,4,639.63,616.44,624.7,598.68,601.33
"243",1052060127,387.73,411.95,522.64,317.74,544.19,444.31,474.64,387.97,470.36,503.54,440.26,527.65,565.14,392.83,3,380.61,548.15,382.72,420.61,375.78,628.24,395.89,447.86,435.31,246.72,457.75,743.66,371.68,3,517.37,521.31,522.28,566.57,534.89,564.7,497.67,569.85,403.4,480.29,477.8,601.66,511.44,544.52,677.79,530.55,512.43,555.81,481.84,556.51,552.52,488.15,512.44,2,427.65,616.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.69,502.93,515.51,3,588.52,617.29,565.11,582.12,698.39
"244",1052060128,586.23,434.5,481.05,538.65,478.61,601.41,483.17,NA,NA,547.03,604.11,503.13,682.82,555.37,3,514.42,526.81,617.78,659.91,512.73,488.28,621.46,591.48,654.75,601.61,634.15,488.67,549.59,3,546.12,554.19,512.83,598.26,579.43,621.61,513.74,569.85,594.11,617.92,559.16,429.31,619.15,503.49,496.39,465.17,512.43,555.81,613.68,668.11,490.34,555.21,668.21,3,501.49,449.77,549.3,586.74,588.3,667.44,595.82,547.54,539.91,627.39,521.04,552.71,551.69,604.85,584.32,578.83,3,510.17,551.74,415.19,535.82,482.29
"245",1052060129,387.73,411.95,391.34,460.17,509.82,477.53,449.98,NA,NA,383.05,435.96,408.58,NA,438.57,1,459.87,372.19,489.27,434.44,549.6,545.15,493.63,486.41,458.46,551.24,435,519.31,549.59,2,501.69,512.48,489.4,534.7,623.97,583.98,534.85,505.72,594.11,617.92,620.76,526.86,592.64,544.52,423.8,496.96,601.97,670.99,569.01,668.11,664.81,555.21,603.09,4,569.91,564.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.46,600.3,618.53,4,645.48,608.73,702.33,627.24,606.41
"246",1052060130,586.23,367.33,588.3,481.7,392.93,477.53,593.96,346.14,445.68,330.32,456.01,457.44,437.47,438.57,4,604.39,590.07,420.98,477.44,483.56,605.7,440.39,432.34,435.31,510.91,457.75,498.55,371.68,2,503.31,511.71,475.19,376.86,346.68,372.82,507.94,369.6,594.11,425.88,395.88,475.7,422.31,503.49,460.85,518.13,601.97,524.8,360.77,500.03,347.93,432.87,415.24,1,449.95,276.36,603.06,531.84,647.35,667.44,486.54,474.19,445.24,505.2,631.85,530.49,551.69,386.12,475.6,445.87,2,524.33,436.41,503.3,428.37,496.96
"247",1052060131,387.73,367.33,359.71,391.73,287.99,347.69,390.08,457.13,419.61,410.06,333.33,297.66,478.05,349.41,1,418.22,447.47,382.72,408.14,356.38,NA,332.99,393.87,414.94,355.24,241.53,494.02,549.59,1,385.14,384.26,407.07,450.44,548.26,507.01,425.3,525.62,594.11,657.93,684.68,697.85,694.1,636.29,750.43,645.14,601.97,677,661.81,668.11,732.73,732.26,603.09,NA,669.69,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.81,NA,663.23,666.52,673.64,4,658.43,608.86,567.61,651.81,667.4
"248",1052060131,387.73,367.33,359.71,391.73,287.99,347.69,390.08,457.13,419.61,410.06,333.33,297.66,478.05,349.41,1,418.22,447.47,382.72,408.14,356.38,NA,332.99,393.87,414.94,355.24,241.53,494.02,549.59,1,385.14,384.26,407.07,450.44,548.26,507.01,425.3,525.62,594.11,657.93,684.68,697.85,694.1,636.29,750.43,645.14,601.97,677,661.81,668.11,732.73,732.26,603.09,NA,669.69,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,689.81,NA,663.23,666.52,652.62,4,658.43,608.86,567.61,651.81,667.4
"249",1052060132,387.73,342.7,428.03,494.35,392.93,397.64,504.06,387.97,436.28,438.27,349.53,297.66,437.47,371.04,2,663,548.15,420.98,423.96,512.73,511.13,621.46,465.61,458.46,473.11,574.26,320.45,371.68,2,454,447.09,489.4,478.59,503.32,496.91,504.57,649.57,594.11,578.24,559.16,382.96,439.49,364.42,343.73,465.17,397.71,261.94,506.91,556.51,552.52,497.19,357.44,3,449.95,538.63,437.89,366.71,382.59,526.64,554.58,397.92,445.24,384.45,512.47,507.67,551.69,488.75,492.05,519.33,3,486.79,531.3,377.53,486.63,448.49
"250",1052060133,586.23,520.31,481.05,460.17,478.61,444.31,593.96,457.13,509.9,503.54,513.49,555.43,529.65,438.57,3,459.87,526.81,511.58,550.49,549.6,551.88,572.01,465.61,523.15,510.91,574.26,490.45,549.59,2,489.17,502.08,475.19,609.56,436.63,551.4,605.09,649.11,403.4,272.66,395.88,382.96,474.8,420.46,343.73,480.94,512.43,677,459.09,413.04,347.93,401.92,415.24,1,569.91,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,536.64,489.05,2,619.33,616.44,624.7,598.68,559.28
"251",1052060134,517.63,458.77,663.73,481.7,509.82,480.16,449.98,NA,NA,383.05,440.26,434.01,437.47,438.57,4,604.39,372.19,469.57,550.49,436.06,526.315,465.42,647.25,396.26,435.51,415.71,NA,549.59,2,485.22,490.43,486.89,566.57,603.19,564.7,716.03,569.85,493.7,480.29,514.52,500.77,492.97,460.4,620.15,513.41,512.43,469.42,506.91,500.03,582.32,515.57,458.32,3,449.95,580.3,437.89,439.21,647.35,398.01,420.07,397.92,396.69,505.2,512.47,483.83,551.69,556.57,570.2,607.6,4,603.81,617.29,565.11,604.47,698.39
"252",1052060135,458.53,567.66,406.28,453.95,544.19,495.86,405.56,499.22,489.02,383.05,513.49,589.16,501.75,514.42,1,604.39,526.81,511.58,397.37,458.56,533.28,527.18,486.41,654.75,435.51,485.79,655.83,545.26,3,532.65,562.68,465.67,555.4,620.54,549.04,369.78,569.85,493.7,511.46,334.36,500.77,439.49,420.46,460.85,480.94,512.43,387.06,506.91,474.61,552.52,470.11,376.38,1,449.95,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.71,600.3,571.21,3,520.17,494.05,415.19,517.64,532.94
"253",1052060136,338.76,226.89,522.64,636.77,637.07,566.63,390.08,521.41,246.43,356.62,396.86,408.58,529.65,415.22,3,551.98,496.07,537.75,659.91,670.61,534.395,621.46,647.25,654.75,246.72,485.79,317.88,549.59,2,496.28,511.71,452.18,621.62,527.94,606.4,534.85,475.48,403.4,425.88,366.29,526.86,439.49,460.4,590.92,480.94,512.43,495.98,438.1,395.31,347.93,451.82,318.57,1,501.49,449.77,458.68,439.21,421.36,421.87,452.18,434.13,445.24,505.2,529.33,574.73,551.69,622.48,655.8,671.01,4,696.8,692.27,565.06,664.52,657.71
"254",1052060137,586.23,621.79,451.28,583.84,544.19,444.31,408.73,521.41,665.4,330.32,628.91,680.87,478.05,463.26,2,438.11,548.15,435.74,489.73,549.6,483.12,493.63,465.61,486.37,435.51,574.26,287.08,549.59,3,613.83,602.45,607.76,477.45,413.97,482.02,380.88,460.48,594.11,511.46,419.44,500.77,492.97,420.46,496.39,496.96,601.97,495.98,661.81,556.51,582.32,525.01,435.97,2,669.69,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.23,592.47,635.6,4,546.4,436.41,503.3,428.37,522.19
"255",1052060138,269.16,434.5,481.05,423.55,478.61,444.31,474.64,496.59,419.61,275.23,479.58,503.13,396.93,463.26,3,361.36,630.04,420.98,338.08,436.06,560.445,375.04,360.78,326.52,510.91,383.04,446.66,549.59,1,400.82,414.62,386.36,167.48,163.97,106.74,328.55,237.15,493.7,511.46,374.58,452.07,456.97,389.48,460.85,383,512.43,424.42,438.1,451.87,457.05,451.82,318.57,1,501.49,538.63,417.76,470.52,364.79,356.24,452.18,453.63,503.97,332.93,440.48,483.83,386.8,591.39,583.15,572.57,3,606.85,608.86,481.47,581.53,617.47
"256",1052060139,418.47,389.93,282.11,391.73,392.93,444.31,352.58,439.74,436.28,383.05,423.91,434.01,365.38,349.41,1,380.61,270,407.35,337.31,415.15,579.17,572.01,382.56,396.26,435.51,457.75,362.76,549.59,2,451.1,482.06,402.97,429.34,408.65,440.93,561.43,335.04,403.4,375.42,559.16,500.77,511.44,590.99,423.8,480.94,512.43,555.81,503.73,413.04,347.93,412.71,415.24,3,474.33,442.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,431.85,436.57,421.2,2,611.2,608.73,702.33,601.02,561.28
"257",1052060140,517.63,367.33,522.64,636.77,509.82,381.77,331.84,346.14,362.09,383.05,203.1,297.66,529.65,463.26,3,484.71,564.56,617.78,659.91,603.79,519.89,621.46,647.25,654.75,473.11,634.15,530.41,549.59,2,432.62,460.83,375.35,584.48,602.05,562.64,513.39,649.11,594.11,451.92,446.41,526.86,456.97,503.49,620.15,645.14,601.97,524.8,506.91,500.03,490.34,555.21,415.24,2,532.6,609.34,480.1,487.88,421.36,592.08,486.54,520.18,445.24,667.99,510.27,507.67,551.69,604.85,545.51,519.52,3,639.63,576.13,519.44,571.88,649.37
"258",1052060141,586.23,621.79,522.64,506.95,478.61,477.53,428.4,475.74,534.49,459.42,522.94,555.43,565.14,438.57,3,484.71,447.47,435.74,468.2,415.15,579.17,493.63,418.45,458.46,302.68,435,417.41,549.59,4,655.94,726.51,570.7,526.1,534.89,552.47,497.67,569.85,594.11,511.46,514.52,406.58,371.19,266.02,343.73,530.55,512.43,405.21,238.16,500.03,490.34,525.01,246.77,3,474.33,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.71,545.51,561.37,3,507.88,554.54,468.67,519.22,526.55
"259",1052060142,586.23,567.66,481.05,522.84,421.03,495.86,390.08,NA,NA,330.32,657.75,503.13,456.94,519.87,3,317.01,538.29,511.58,489.73,603.79,507.48,465.42,544.23,580.19,246.72,485.79,628.95,549.59,1,424.51,459.77,374.25,489.1,469.75,459.96,621.45,532.7,594.11,578.24,477.8,452.07,422.31,389.48,496.39,589.88,397.71,524.8,569.01,413.04,422.62,515.57,395.52,2,474.33,580.3,458.68,439.21,421.36,398.01,581.86,453.63,472.91,505.2,521.04,483.83,551.69,622.48,550.69,590.92,3,726.68,641.69,525.72,679.07,672.1
"260",1052070101,586.23,520.31,588.3,506.95,544.19,650.77,541.37,387.97,453,547.03,533.02,503.13,501.75,546.08,4,399.31,564.56,674.68,659.91,670.61,309.6,621.46,647.25,654.75,551.24,574.26,683.48,549.59,2,478.06,470.9,512.83,621.62,494.58,564.02,534.85,505.72,403.4,511.46,446.41,552.47,474.8,460.4,460.85,530.55,512.43,495.98,569.01,500.03,490.34,497.19,603.09,2,474.33,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.14,634.83,628.09,4,734.63,692.27,702.33,707.54,657.71
"261",1052070102,517.63,621.79,588.3,636.77,478.61,516.1,479.78,640.32,600.16,547.03,628.91,589.16,617.38,489.97,4,551.98,447.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,524.36,534.71,514.05,444.13,553.06,462.7,507.94,390.64,594.11,657.93,477.8,601.66,694.1,544.52,590.92,614.8,601.97,555.81,661.81,527.49,552.52,638.86,549.36,2,669.69,276.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.39,569.04,567.62,3,524.33,464.6,409.25,395.14,552
"262",1052070103,387.73,520.31,588.3,441.04,421.03,347.69,593.96,NA,NA,611.31,448.18,480.13,565.14,371.04,4,484.71,533.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,604.64,607.48,577.53,610.1,548.26,716.24,507.18,656.69,447.75,480.29,514.52,552.47,530.27,460.4,560.57,496.96,512.43,445.59,613.68,474.61,422.62,432.87,549.36,3,618.67,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.53,459.27,416.4,1,545.96,507.97,567.61,581.53,516.05
"263",1052070104,458.53,484.1,663.73,636.77,637.07,566.63,449.98,NA,NA,468.75,604.11,527.65,478.05,555.37,4,514.42,526.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,418.28,431.96,407.07,460.49,503.32,447.96,443.18,474.46,594.11,657.93,514.52,697.85,654.64,636.29,620.15,731.12,601.97,677,661.81,668.11,698.3,694.41,668.21,3,669.69,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656.73,722.27,711.98,4,645.48,692.27,565.06,664.52,561.28
"264",1052070105,586.23,567.66,522.64,636.77,544.19,516.1,593.96,521.41,611.11,547.03,448.18,527.65,565.14,519.87,3,484.71,564.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,410.57,459.66,278.69,496.98,436.63,473.14,513.39,434.85,594.11,511.46,684.68,552.47,654.64,636.29,560.57,568.21,287.67,633.71,661.81,588.32,610.54,534.71,483.25,NA,474.33,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.29,641.01,642.22,4,695.56,662.44,624.7,715.76,601.33
"265",1052070106,517.63,520.31,522.64,460.17,544.19,601.41,541.37,496.59,611.11,547.03,585.09,589.16,478.05,555.37,3,399.31,620.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,442.65,447.2,452.18,465.92,374.87,440.77,391.77,447.67,594.11,617.92,559.16,577.04,694.1,636.29,529.45,645.14,601.97,590.58,661.81,627.57,664.81,638.86,603.09,3,669.69,579.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.48,655.8,660.29,4,620.98,586.56,565.11,604.47,639.34
"266",1052070107,418.47,411.95,481.05,583.84,449.28,566.63,408.73,521.41,489.02,468.75,487.66,589.16,501.75,519.87,3,438.11,447.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,432.62,439.36,435.14,355.58,435.08,405.46,369.78,405.08,594.11,617.92,477.8,552.47,549.67,636.29,529.45,645.14,601.97,633.71,613.68,668.11,698.3,620.4,603.09,2,669.69,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613.14,634.83,635.6,4,581.91,551.74,525.72,604.46,563.44
"267",1052070108,418.47,434.5,522.64,583.84,421.03,444.31,449.98,475.74,453,468.75,406.36,434.01,419.03,489.97,3,459.87,578.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,410.21,428.58,391.76,440.4,623.97,468.97,534.85,385.2,594.11,657.93,446.41,552.47,619.15,460.4,590.92,548.67,601.97,524.8,661.81,668.11,664.81,604.65,668.21,2,669.69,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591.39,502.04,549.04,3,626.96,580.9,702.33,601.02,657.71
"268",1052070109,316.53,367.33,428.03,538.65,392.93,444.31,504.06,405.79,470.36,468.75,495.95,527.65,501.75,519.87,2,455.86,548.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,381.03,399.97,374.25,426.92,346.68,410.41,253.83,481.28,594.11,657.93,684.68,697.85,694.1,636.29,750.43,731.12,601.97,590.58,661.81,556.51,732.73,694.41,668.21,NA,669.69,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.23,634.83,673.36,4,558.71,464.6,409.25,428.37,552
"269",1052070110,586.23,562.01,522.64,441.04,478.61,381.77,408.73,553.55,489.02,547.03,456.01,633.98,529.65,349.41,3,459.87,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,555.08,567.77,540.31,610.1,548.26,623.78,635.52,525.62,594.11,425.88,477.8,577.04,511.44,503.49,529.45,548.67,512.43,524.8,NA,NA,384.25,479.14,549.36,2,532.6,591.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604.85,600.3,628.48,4,658.43,608.86,567.61,651.81,617.47
"270",1052070111,573.53,621.79,663.73,636.77,637.07,566.63,504.06,640.32,611.11,547.03,533.02,555.43,565.14,602.75,4,551.98,571.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,572.32,580.5,570.7,525.39,503.32,511.26,655.23,474.46,594.11,544.23,514.52,577.04,439.49,420.46,590.92,513.41,397.71,495.98,438.1,627.57,664.81,525.01,415.24,3,449.95,591.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.07,673.74,691.88,4,668.09,692.27,702.33,707.54,561.28
"271",1052070112,418.47,411.95,588.3,636.77,691.82,707.23,504.06,346.14,534.49,410.06,665.83,680.87,456.94,519.87,4,399.31,620.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,404.25,354.83,475.19,373.57,189.46,296.98,385.35,326.02,368.26,578.24,395.88,475.7,530.27,503.49,460.85,513.41,601.97,469.42,613.68,474.61,490.34,461.02,458.32,1,569.91,580.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.48,733,683.31,4,664.3,616.44,624.7,715.76,601.33
"272",1052070113,586.23,434.5,522.64,481.7,421.03,428.63,653.13,NA,NA,547.03,432.2,480.13,682.82,519.87,3,380.61,590.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,421.53,445.04,362.61,465.96,476.81,451.25,391.77,447.67,594.11,657.93,559.16,601.66,694.1,636.29,648.32,614.8,601.97,677,661.81,668.11,732.73,661.88,668.21,3,669.69,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.23,666.52,686.41,4,640.72,617.29,565.11,627.43,698.39
"273",1052070114,586.23,486.39,451.28,583.84,421.03,428.63,541.37,475.93,611.11,547.03,423.91,457.44,529.65,546.08,2,484.71,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,432.67,437.09,442.05,272.34,330.92,269.07,350.95,335.04,319.31,311.09,620.76,452.07,439.49,544.52,750.43,363.71,287.67,405.21,399.37,269.63,457.05,488.15,318.57,4,406.83,580.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662.84,617.9,653.57,4,676.54,641.69,525.72,639.27,672.1
"274",1052070115,517.63,520.31,522.64,538.65,509.82,477.53,541.37,521.41,489.02,547.03,456.01,527.65,501.75,415.22,3,514.42,548.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,634.32,629.71,662.47,694.53,567.14,658.9,534.85,505.72,544.56,617.92,514.52,577.04,422.31,460.4,590.92,530.55,512.43,495.98,506.91,500.03,552.52,555.21,512.44,3,474.33,629.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.23,561.96,580.07,3,668.09,647.56,702.33,664.52,606.41
"275",1052070116,458.53,520.31,391.34,332.9,478.61,516.1,371.64,533.94,565.71,468.75,495.95,527.65,617.38,392.83,1,459.87,447.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,521.76,520.16,540.31,556.92,553.06,621.98,507.94,481.28,403.4,461.44,684.68,429.31,388.39,544.52,460.85,363.71,397.71,424.42,313.62,358.19,347.93,515.57,246.77,NA,406.83,449.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457.96,503.14,502.77,2,495.44,464.6,409.25,410.83,473.76
"276",1052070117,418.47,458.77,451.28,506.95,287.99,347.69,371.64,496.59,436.28,503.54,375.64,340.06,478.05,371.04,2,418.22,590.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,447.08,474.88,391.76,435.58,470.83,468.95,425.3,525.62,594.11,544.23,446.41,289.76,549.67,389.48,343.73,449.47,512.43,424.42,661.81,474.61,552.52,534.71,395.52,2,618.67,446.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550.46,619.07,598.82,4,485.07,477.77,481.47,524.67,469.2
"277",1052070118,517.63,342.7,522.64,538.65,478.61,539.17,474.64,475.74,383.63,468.75,423.91,478.24,383.38,327.21,3,514.42,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,451.1,447.2,475.19,478.59,503.32,460,504.57,330.32,594.11,657.93,559.16,601.66,694.1,636.29,713.64,548.67,601.97,677,613.68,668.11,732.73,604.65,483.25,3,669.69,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.48,655.8,596.34,4,734.63,692.27,702.33,707.54,657.71
"278",1052070119,586.23,520.31,481.05,441.04,478.61,477.53,408.73,228.83,419.61,503.54,456.01,457.44,401.13,463.26,3,340.63,548.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,652.49,627.43,657.93,609.56,511.16,586.17,565.89,579.73,594.11,511.46,446.41,552.47,474.8,503.49,560.57,548.67,512.43,613.98,569.01,474.61,522.09,566.24,435.97,2,532.6,538.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.69,492.12,515.51,3,619.33,616.44,624.7,636.55,559.28
"279",1052070120,586.23,520.31,459.4,636.77,478.61,539.17,504.06,521.41,436.28,693.47,513.49,555.43,529.65,519.87,2,604.39,447.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,464.24,483.92,427.04,611.83,603.19,606.59,497.67,569.85,594.11,480.29,313.38,662.42,492.97,590.99,590.92,480.94,397.71,469.42,569.01,431.6,552.52,488.15,458.32,1,474.33,601.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,662.84,641.19,643.79,4,620.98,681.35,565.11,652.86,639.34
"280",1052070121,458.53,411.95,343.79,347.6,449.28,444.31,428.4,500.51,453,438.27,406.36,408.58,365.38,438.57,1,459.87,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,444.61,459.77,433,460.62,499.94,470.09,621.45,490.85,594.11,657.93,559.16,526.86,456.97,590.99,460.85,589.88,512.43,469.42,569.01,627.57,610.54,604.65,483.25,3,474.33,629.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663.23,666.52,608.16,4,618.68,594.28,525.72,604.46,603.85
"281",1052070122,338.76,458.77,408.57,423.55,478.61,397.64,428.4,439.74,453,383.05,440.26,457.44,383.38,438.57,1,438.11,564.56,316.73,396.68,415.15,482.1,417.46,382.56,396.26,435.51,339.38,417.41,549.59,2,448.56,460.83,435.14,440.4,375.05,414.73,534.85,475.48,594.11,511.46,446.41,526.86,474.8,389.48,529.45,548.67,397.71,469.42,613.68,627.57,552.52,577.99,458.32,2,449.95,616.53,480.1,586.74,647.35,482.74,520.14,580.83,583.73,579.75,397.55,486.35,551.69,656.73,722.27,666,4,668.09,647.56,702.33,664.52,606.41
"282",1052070122,338.76,458.77,408.57,423.55,478.61,397.64,428.4,439.74,453,383.05,440.26,457.44,383.38,438.57,1,438.11,564.56,NA,NA,NA,406.95,NA,NA,NA,NA,NA,NA,NA,2,448.56,460.83,435.14,440.4,375.05,414.73,534.85,475.48,594.11,511.46,446.41,526.86,474.8,389.48,529.45,548.67,397.71,469.42,613.68,627.57,552.52,577.99,458.32,2,449.95,616.53,480.1,586.74,647.35,482.74,520.14,580.83,583.73,579.75,397.55,486.35,551.69,656.73,722.27,666,4,668.09,647.56,702.33,664.52,606.41
"283",1052070123,517.63,621.79,391.34,506.95,584.42,516.1,541.37,496.59,611.11,611.31,555.92,633.98,617.38,519.87,1,484.71,600.85,394.66,346.9,512.73,540.49,375.04,327.69,523.15,510.91,574.26,377.9,371.68,2,487.75,502.55,465.67,376.86,346.68,334.66,380.88,369.6,594.11,657.93,559.16,495.72,530.27,503.49,460.85,585.16,512.43,555.81,569.01,627.57,517.5,590.68,603.09,3,501.49,538.63,574.89,586.74,534.92,449.35,520.14,520.18,472.91,505.2,463.92,530.49,551.69,577.07,584.32,592.87,3,469.27,383.74,301.09,366.68,473.76
"284",1052070124,586.23,621.79,588.3,636.77,544.19,650.77,504.06,658.28,665.4,611.31,710.87,680.87,617.38,555.37,4,484.71,372.19,489.27,450.09,670.61,420.72,572.01,432.34,654.75,510.91,634.15,519.31,549.59,3,539.17,563.19,498.28,610.1,548.26,716.24,507.18,656.69,594.11,578.24,620.76,601.66,592.64,636.29,620.15,614.8,601.97,633.71,506.91,588.32,457.05,590.68,549.36,4,669.69,591.88,549.3,548.93,588.3,398.01,595.82,547.54,445.24,505.2,397.55,530.49,551.69,622.48,655.8,627.09,4,700.8,608.86,567.61,651.81,667.4
"285",1052070125,586.23,621.79,481.05,506.95,478.61,460.49,277.77,387.97,611.11,611.31,628.91,680.87,565.14,463.26,3,551.98,548.15,674.68,659.91,436.06,424.37,621.46,511.67,580.19,473.11,634.15,455.17,371.68,4,631.13,583.44,714.39,635.78,503.32,588.63,504.57,649.57,594.11,657.93,419.44,475.7,694.1,420.46,496.39,548.67,601.97,495.98,661.81,668.11,637.22,638.86,512.44,2,618.67,591.88,549.3,635.19,647.35,592.08,554.58,547.54,445.24,505.2,552.91,696.96,551.69,663.23,716.14,662.5,4,734.63,692.27,702.33,707.54,657.71
